time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
572200,2019-08-16 22:04:58,37.9422720216879,-91.7574907184435,106.955384,,,1213.3892376474,0,1237.68376664,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.8, -2.4,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
572300,2019-08-16 22:04:58,37.9422720548576,-91.7574906628255,106.955384,,,1213.3892376474,0,1237.68704748,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.8, -2.4,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
572400,2019-08-16 22:04:58,37.9422720238809,-91.757490648921,106.955384,,,1213.3892376474,0,1237.69689,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.9, -2,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
572500,2019-08-16 22:04:58,37.9422720142864,-91.7574906868108,106.955384,,,1213.3892376474,0,1237.69032832,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.9, -1.5,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
572600,2019-08-16 22:04:58,37.9422719850916,-91.7574906638684,106.955384,,,1213.3892376474,0,1237.70345168,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.7, -1.4,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
572700,2019-08-16 22:04:58,37.9422720259369,-91.7574908133418,106.955384,,,1213.3892376474,0,1237.66080076,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.5, -1.7,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
572800,2019-08-16 22:04:58,37.9422720141493,-91.7574907893565,106.955384,,,1213.3892376474,0,1237.67064328,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 7.5, -2.1,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
572900,2019-08-16 22:04:58,37.9422719393119,-91.7574906179835,106.955384,,,1213.3892376474,0,1237.72313672,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.6, -2.9,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573000,2019-08-16 22:04:58,37.9422719134067,-91.7574905974743,106.955384,,,1213.3892376474,0,1237.73626008,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.7, -2.8,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573100,2019-08-16 22:04:58,37.9422720792551,-91.7574906871584,106.955384,,,1213.3892376474,0,1237.67720496,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 7.8, -2,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573200,2019-08-16 22:04:58,37.9422720499232,-91.7574906996724,106.955384,,,1213.3892376474,0,1237.6804858,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.9, -1.8,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573300,2019-08-16 22:04:58,37.9422720136011,-91.7574907778853,106.955384,,,1213.3892376474,0,1237.67064328,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.9, -1.6,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573400,2019-08-16 22:04:58,37.9422719798831,-91.7574907890089,106.955384,,,1213.3892376474,0,1237.67720496,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.7, -1.4,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573500,2019-08-16 22:04:58,37.9422718705054,-91.7574909023306,106.955384,,,1213.3892376474,0,1237.6804858,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.6, -1.5,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573600,2019-08-16 22:04:59,37.9422718303454,-91.7574909158875,106.955384,,,1213.3892376474,0,1237.68704748,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.5, -1.6,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573700,2019-08-16 22:04:59,37.9422719071017,-91.7574908606171,106.955384,,,1213.3892376474,0,1237.6804858,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 7.3, -1.7,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573800,2019-08-16 22:04:59,37.9422718742062,-91.7574908713931,106.955384,,,1213.3892376474,0,1237.68704748,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 7.4, -1.1,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
573900,2019-08-16 22:04:59,37.9422717885407,-91.7574908414984,106.955384,,,1213.3892376474,0,1237.7132942,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 7.3, -0.6,0,1,1024,1024,1024,1024,304.4,-32,37,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
574000,2019-08-16 22:04:59,37.9422717760678,-91.7574908102133,106.955384,,,1213.3892376474,0,1237.72313672,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.9, -1.6,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
574100,2019-08-16 22:04:59,37.9422717389232,-91.7574907389527,106.955384,,,1213.3892376474,0,1237.7461026,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.7, -2.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
574200,2019-08-16 22:04:59,37.9422717386491,-91.7574906829871,107.283468,,,1213.7173216474,0,1237.75922596,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.4, -3,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
574300,2019-08-16 22:04:59,37.9422716755993,-91.7574903854307,107.283468,,,1213.7173216474,0,1237.83796612,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.3, -2.6,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
574400,2019-08-16 22:04:59,37.9422716713503,-91.7574903152131,107.283468,,,1213.7173216474,0,1237.85437032,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 6.3, -2.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
574500,2019-08-16 22:05:00,37.9422718359651,-91.7574901726917,107.283468,,,1213.7173216474,0,1237.8445278,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 6.3, -3.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
574600,2019-08-16 22:05:00,37.9422718469303,-91.7574901122071,107.283468,,,1213.7173216474,0,1237.85437032,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.4, -3.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
574700,2019-08-16 22:05:00,37.9422716786147,-91.7574900040996,107.283468,,,1213.7173216474,0,1237.91998712,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.3, -2.8,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
574800,2019-08-16 22:05:00,37.9422716520241,-91.7574899550863,107.283468,,,1213.7173216474,0,1237.93639132,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 6.3, -2.3,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
574900,2019-08-16 22:05:00,37.942271615702,-91.7574899818524,107.283468,,,1213.7173216474,0,1237.93967216,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 6.2, -2.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
575000,2019-08-16 22:05:00,37.9422715858218,-91.7574899331866,107.283468,,,1213.7173216474,0,1237.95607636,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 6.3, -2.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
575200,2019-08-16 22:05:01,37.9422715741713,-91.7574898254267,107.283468,,,1213.7173216474,0,1237.98232308,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 5.7, -2.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.7173216474,107.283468,6,P-GPS,
575400,2019-08-16 22:05:01,37.9422715390827,-91.7574899255391,106.955384,,,1213.3892376474,0,1237.96919972,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.7, -1.1,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
575500,2019-08-16 22:05:01,37.9422714468381,-91.7574900218278,106.955384,,,1213.3892376474,0,1237.97248056,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.7, -0.8,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
575600,2019-08-16 22:05:01,37.9422714201105,-91.7574900093138,106.955384,,,1213.3892376474,0,1237.98232308,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 5.8, -1.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
575700,2019-08-16 22:05:01,37.9422715431947,-91.7574898608832,106.955384,,,1213.3892376474,0,1237.98232308,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 5.8, -2,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
575800,2019-08-16 22:05:01,37.9422715294882,-91.7574898330742,106.955384,,,1213.3892376474,0,1237.9921656,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.6, -1.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
575900,2019-08-16 22:05:02,37.9422714450563,-91.7574897079337,106.955384,,,1213.3892376474,0,1238.0413782,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.6, -1.1,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576000,2019-08-16 22:05:02,37.9422714314869,-91.7574896568346,106.955384,,,1213.3892376474,0,1238.05450156,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.1, -1.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576200,2019-08-16 22:05:03,37.9422713397905,-91.7574896610059,106.955384,,,1213.3892376474,0,1238.0741866,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 4.9, -1.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576300,2019-08-16 22:05:03,37.9422713056614,-91.7574895820979,106.955384,,,1213.3892376474,0,1238.10043332,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 5.3, -2.3,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576400,2019-08-16 22:05:03,37.9422713423948,-91.7574895525508,106.955384,,,1213.3892376474,0,1238.09715248,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 5.7, -3.1,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576500,2019-08-16 22:05:03,37.9422712652273,-91.7574896773437,106.955384,,,1213.3892376474,0,1238.0905908,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 6, -3.3,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576600,2019-08-16 22:05:03,37.9422712875688,-91.7574896895101,106.955384,,,1213.3892376474,0,1238.08074828,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.1, -2.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576700,2019-08-16 22:05:04,37.942271404348,-91.7574896328493,106.955384,,,1213.3892376474,0,1238.06434408,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.4, -2.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576800,2019-08-16 22:05:04,37.9422714346394,-91.7574896460586,106.955384,,,1213.3892376474,0,1238.05450156,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.5, -2.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
576900,2019-08-16 22:05:04,37.9422713508928,-91.7574898313361,106.955384,,,1213.3892376474,0,1238.03809736,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.6, -3,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
577000,2019-08-16 22:05:04,37.9422713571978,-91.7574898660973,106.955384,,,1213.3892376474,0,1238.02825484,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.5, -2.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
577100,2019-08-16 22:05:04,37.9422712935997,-91.7574899575195,106.955384,,,1213.3892376474,0,1238.024974,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.3, -2.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
577200,2019-08-16 22:05:04,37.9422712782484,-91.7574899988854,106.955384,,,1213.3892376474,0,1238.01841232,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.3, -2.4,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
577300,2019-08-16 22:05:04,37.9422712395962,-91.75748977398,106.955384,,,1213.3892376474,0,1238.07746744,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.2, -2.2,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
577400,2019-08-16 22:05:04,37.9422712220519,-91.7574897778038,106.955384,,,1213.3892376474,0,1238.08074828,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.3, -2.4,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
577500,2019-08-16 22:05:05,37.9422711008866,-91.7574900186993,106.955384,,,1213.3892376474,0,1238.0577824,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 6.4, -2.3,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
577900,2019-08-16 22:05:05,37.942271050995,-91.7574895014517,106.955384,,,1213.3892376474,0,1238.17917348,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.5, -3.4,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578000,2019-08-16 22:05:05,37.9422710449642,-91.7574894253247,106.955384,,,1213.3892376474,0,1238.19885852,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.6, -3.8,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578100,2019-08-16 22:05:05,37.9422710652497,-91.7574892518659,106.955384,,,1213.3892376474,0,1238.23166692,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.5, -4.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578200,2019-08-16 22:05:05,37.9422710378368,-91.7574891886004,106.955384,,,1213.3892376474,0,1238.25135196,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 5.4, -4.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578300,2019-08-16 22:05:05,37.9422711596874,-91.7574892501278,106.955384,,,1213.3892376474,0,1238.20870104,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.5, -3.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578400,2019-08-16 22:05:05,37.9422711178826,-91.7574892296186,106.955384,,,1213.3892376474,0,1238.2218244,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 5.6, -2.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578500,2019-08-16 22:05:05,37.9422709292815,-91.7574891190778,106.955384,,,1213.3892376474,0,1238.29072204,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.6, -2.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578600,2019-08-16 22:05:05,37.9422708810347,-91.7574890895307,106.955384,,,1213.3892376474,0,1238.31040708,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.7, -2.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578700,2019-08-16 22:05:05,37.9422709816402,-91.7574891545343,106.955384,,,1213.3892376474,0,1238.271037,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.7, -2.8,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578800,2019-08-16 22:05:05,37.9422709616288,-91.7574891218587,106.955384,,,1213.3892376474,0,1238.28416036,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.2, 6, -3.1,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
578900,2019-08-16 22:05:05,37.9422709163974,-91.7574889855946,106.955384,,,1213.3892376474,0,1238.32353044,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.5, -3.4,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579000,2019-08-16 22:05:06,37.9422708972083,-91.7574889299765,106.955384,,,1213.3892376474,0,1238.33993464,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.3, -3.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579100,2019-08-16 22:05:06,37.9422709569685,-91.7574888382069,106.955384,,,1213.3892376474,0,1238.34649632,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.3, -3.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579200,2019-08-16 22:05:06,37.9422709421655,-91.7574887884982,106.955384,,,1213.3892376474,0,1238.35961968,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.4, -3.6,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579300,2019-08-16 22:05:06,37.9422708278535,-91.7574887697271,106.6273,,,1213.0611536474,0,1238.39242808,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.6, -3.6,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.0611536474,106.6273,6,P-GPS,
579400,2019-08-16 22:05:06,37.9422708064714,-91.757488721409,106.6273,,,1213.0611536474,0,1238.40555144,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.7, -3.9,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.0611536474,106.6273,6,P-GPS,
579500,2019-08-16 22:05:06,37.9422708327878,-91.7574889692568,106.955384,,,1213.3892376474,0,1238.34649632,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.5, -4,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579600,2019-08-16 22:05:06,37.9422707970139,-91.7574889619569,106.955384,,,1213.3892376474,0,1238.35633884,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.6, -3.8,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579700,2019-08-16 22:05:06,37.9422706450091,-91.7574890266128,106.955384,,,1213.3892376474,0,1238.37930472,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.6, -3.4,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579800,2019-08-16 22:05:06,37.9422705718165,-91.7574890332175,106.955384,,,1213.3892376474,0,1238.39570892,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.3, -2.6,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
579900,2019-08-16 22:05:06,37.9422704655912,-91.7574890634598,106.955384,,,1213.3892376474,0,1238.41539396,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.3, -2.5,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.3892376474,106.955384,6,P-GPS,
580000,2019-08-16 22:05:06,37.9422703969218,-91.7574890707596,106.6273,,,1213.0611536474,0,1238.43179816,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.4, 5.2, -2.6,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.0611536474,106.6273,6,P-GPS,
580100,2019-08-16 22:05:06,37.9422703945917,-91.7574890516409,106.6273,,,1213.0611536474,0,1238.435079,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.1, -2.7,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.0611536474,106.6273,6,P-GPS,
580200,2019-08-16 22:05:06,37.942270340177,-91.7574890512933,106.6273,,,1213.0611536474,0,1238.4514832,16,5,11.329,1227.1687656474,120.734912,18.5889714,1433.16277552,0,0,0,304.3, 5.2, -2.8,0,1,1024,1024,1024,1024,304.4,-32,36,3.787,3.776,3.766,0,0,0,0,32,1213.0611536474,106.6273,6,P-GPS,
